Date/Time,Total Energy Usage
7/19/2019 0:45,28.17607617
7/19/2019 1:00,155.2960557
7/19/2019 1:15,156.1151277
7/19/2019 1:30,26.865561
7/19/2019 1:45,26.865561
7/19/2019 2:00,156.1151277
7/19/2019 2:15,154.4769837
7/19/2019 2:30,158.244715
7/19/2019 2:45,156.4427565
7/19/2019 3:00,157.4256429
7/19/2019 3:15,158.4085293
7/19/2019 3:30,26.865561
7/19/2019 3:45,27.52081858
7/19/2019 4:00,161.0295599
7/19/2019 4:15,29.48659134
7/19/2019 4:30,27.19318979
7/19/2019 4:45,173.8070836
7/19/2019 5:00,27.19318979
7/19/2019 5:15,29.81422013
7/19/2019 5:30,189.860895
7/19/2019 5:45,186.9122358
7/19/2019 6:00,188.0589366
7/19/2019 6:15,190.679967
7/19/2019 6:30,193.4648119
7/19/2019 6:45,199.198316
7/19/2019 7:00,37.02205357
7/19/2019 7:15,37.67731116
7/19/2019 7:30,206.7337787
7/19/2019 7:45,37.67731116
7/19/2019 8:00,39.64308391
7/19/2019 8:15,233.6678373
7/19/2019 8:30,39.64308391
7/19/2019 8:45,40.62597029
7/19/2019 9:00,40.2983415
7/19/2019 9:15,40.62597029
7/19/2019 9:30,234.2545987
7/19/2019 9:45,233.1078978
7/19/2019 10:00,233.1078979
7/19/2019 10:15,236.0565572
7/19/2019 10:30,238.3499588
7/19/2019 10:45,43.24700063
7/19/2019 11:00,40.2983415
7/19/2019 11:15,236.0565573
7/19/2019 11:30,237.3670725
7/19/2019 11:45,42.26411426
7/19/2019 12:00,41.28122788
7/19/2019 12:15,40.2983415
7/19/2019 12:30,41.93648546
7/19/2019 12:45,40.95359908
7/19/2019 13:00,40.95359908
7/19/2019 13:15,236.3841861
7/19/2019 13:30,237.0394438
7/19/2019 13:45,233.9269701
7/19/2019 14:00,233.9269702
7/19/2019 14:15,228.5210948
7/19/2019 14:30,233.7631559
7/19/2019 14:45,229.8316102
7/19/2019 15:00,34.07339444
7/19/2019 15:15,34.72865202
7/19/2019 15:30,229.1763526
7/19/2019 15:45,227.702023
7/19/2019 16:00,34.07339444
7/19/2019 16:15,33.09050806
7/19/2019 16:30,219.8389315
7/19/2019 16:45,32.76287927
7/19/2019 17:00,33.74576565
7/19/2019 17:15,33.41813685
7/19/2019 17:30,202.8022332
7/19/2019 17:45,33.74576565
7/19/2019 18:00,33.41813685
7/19/2019 18:15,32.10762168
7/19/2019 18:30,30.46947772
7/19/2019 18:45,30.79710651
7/19/2019 19:00,31.4523641
7/19/2019 19:15,182.3254326
7/19/2019 19:30,29.81422013
7/19/2019 19:45,29.48659134
7/19/2019 20:00,178.7215157
7/19/2019 20:15,28.50370496
7/19/2019 20:30,27.84844738
7/19/2019 20:45,28.50370496
7/19/2019 21:00,29.15896255
7/19/2019 21:15,175.609042
7/19/2019 21:30,27.52081858
7/19/2019 21:45,28.17607617
7/19/2019 22:00,28.83133376
7/19/2019 22:15,176.9195573
7/19/2019 22:30,172.3327539
7/19/2019 22:45,173.8070836
7/19/2019 23:00,176.5919283
7/19/2019 23:15,174.4623411
7/19/2019 23:30,174.9537844
7/19/2019 23:45,29.15896255
7/20/2019 0:00,29.81422013
7/20/2019 0:15,176.1004851
7/20/2019 0:30,29.48659134
